Produto,UF,Type,Years,Month,Percentage,Yearly_value,Monthly_Value
Milho 1 Safra,AC,Producao,2013,11,0.0,111.60810000000001,0.0
Milho 1 Safra,AC,Producao,2013,12,0.0,111.60810000000001,0.0
Milho 1 Safra,AM,Producao,2013,1,0.0,30.831000000000003,0.0
Milho 1 Safra,AM,Producao,2013,2,0.25,30.831000000000003,7.707750000000001
Milho 1 Safra,AM,Producao,2013,3,0.25,30.831000000000003,7.707750000000001
Milho 1 Safra,AM,Producao,2013,4,0.25,30.831000000000003,7.707750000000001
Milho 1 Safra,AM,Producao,2013,5,0.25,30.831000000000003,7.707750000000001
Milho 1 Safra,AM,Producao,2013,6,0.0,30.831000000000003,0.0
Milho 1 Safra,AM,Producao,2013,7,0.0,30.831000000000003,0.0
Milho 1 Safra,AM,Producao,2013,8,0.0,30.831000000000003,0.0
Milho 1 Safra,AM,Producao,2013,9,0.0,30.831000000000003,0.0
Milho 1 Safra,AM,Producao,2013,10,0.0,30.831000000000003,0.0
Milho 1 Safra,AM,Producao,2013,11,0.0,30.831000000000003,0.0
Milho 1 Safra,AM,Producao,2013,12,0.0,30.831000000000003,0.0
Milho 1 Safra,AP,Producao,2013,1,0.0,1.8997999999999997,0.0
Milho 1 Safra,AP,Producao,2013,2,0.25,1.8997999999999997,0.47494999999999993
Milho 1 Safra,AP,Producao,2013,3,0.25,1.8997999999999997,0.47494999999999993
Milho 1 Safra,AP,Producao,2013,4,0.25,1.8997999999999997,0.47494999999999993
Milho 1 Safra,AP,Producao,2013,5,0.25,1.8997999999999997,0.47494999999999993
Milho 1 Safra,AP,Producao,2013,6,0.0,1.8997999999999997,0.0
Milho 1 Safra,AP,Producao,2013,7,0.0,1.8997999999999997,0.0
Milho 1 Safra,AP,Producao,2013,8,0.0,1.8997999999999997,0.0
Milho 1 Safra,AP,Producao,2013,9,0.0,1.8997999999999997,0.0
Milho 1 Safra,AP,Producao,2013,10,0.0,1.8997999999999997,0.0
Milho 1 Safra,AP,Producao,2013,11,0.0,1.8997999999999997,0.0
Milho 1 Safra,AP,Producao,2013,12,0.0,1.8997999999999997,0.0
Milho 1 Safra,CE,Producao,2013,1,0.0,98.088,0.0
Milho 1 Safra,CE,Producao,2013,2,0.25,98.088,24.522
Milho 1 Safra,CE,Producao,2013,3,0.25,98.088,24.522
Milho 1 Safra,CE,Producao,2013,4,0.25,98.088,24.522
Milho 1 Safra,CE,Producao,2013,5,0.25,98.088,24.522
Milho 1 Safra,CE,Producao,2013,6,0.0,98.088,0.0
Milho 1 Safra,CE,Producao,2013,7,0.0,98.088,0.0
Milho 1 Safra,CE,Producao,2013,8,0.0,98.088,0.0
Milho 1 Safra,CE,Producao,2013,9,0.0,98.088,0.0
Milho 1 Safra,CE,Producao,2013,10,0.0,98.088,0.0
Milho 1 Safra,CE,Producao,2013,11,0.0,98.088,0.0
Milho 1 Safra,CE,Producao,2013,12,0.0,98.088,0.0
Milho 1 Safra,DF,Producao,2013,1,0.0,330.43499999999995,0.0
Milho 1 Safra,DF,Producao,2013,2,0.25,330.43499999999995,82.60874999999999
Milho 1 Safra,DF,Producao,2013,3,0.25,330.43499999999995,82.60874999999999
Milho 1 Safra,DF,Producao,2013,4,0.25,330.43499999999995,82.60874999999999
Milho 1 Safra,DF,Producao,2013,5,0.25,330.43499999999995,82.60874999999999
Milho 1 Safra,DF,Producao,2013,6,0.0,330.43499999999995,0.0
Milho 1 Safra,DF,Producao,2013,7,0.0,330.43499999999995,0.0
Milho 1 Safra,DF,Producao,2013,8,0.0,330.43499999999995,0.0
Milho 1 Safra,DF,Producao,2013,9,0.0,330.43499999999995,0.0
Milho 1 Safra,DF,Producao,2013,10,0.0,330.43499999999995,0.0
Milho 1 Safra,DF,Producao,2013,11,0.0,330.43499999999995,0.0
Milho 1 Safra,DF,Producao,2013,12,0.0,330.43499999999995,0.0
Milho 1 Safra,ES,Producao,2013,1,0.0,61.38270000000001,0.0
Milho 1 Safra,ES,Producao,2013,2,0.25,61.38270000000001,15.345675000000002
Milho 1 Safra,ES,Producao,2013,3,0.25,61.38270000000001,15.345675000000002
Milho 1 Safra,ES,Producao,2013,4,0.25,61.38270000000001,15.345675000000002
Milho 1 Safra,ES,Producao,2013,5,0.25,61.38270000000001,15.345675000000002
Milho 1 Safra,ES,Producao,2013,6,0.0,61.38270000000001,0.0
Milho 1 Safra,ES,Producao,2013,7,0.0,61.38270000000001,0.0
Milho 1 Safra,ES,Producao,2013,8,0.0,61.38270000000001,0.0
Milho 1 Safra,ES,Producao,2013,9,0.0,61.38270000000001,0.0
Milho 1 Safra,ES,Producao,2013,10,0.0,61.38270000000001,0.0
Milho 1 Safra,ES,Producao,2013,11,0.0,61.38270000000001,0.0
Milho 1 Safra,ES,Producao,2013,12,0.0,61.38270000000001,0.0
Milho 1 Safra,MS,Producao,2013,1,0.0,369.6,0.0
Milho 1 Safra,MS,Producao,2013,2,0.25,369.6,92.4
Milho 1 Safra,MS,Producao,2013,3,0.25,369.6,92.4
Milho 1 Safra,MS,Producao,2013,4,0.25,369.6,92.4
Milho 1 Safra,MS,Producao,2013,5,0.25,369.6,92.4
Milho 1 Safra,MS,Producao,2013,6,0.0,369.6,0.0
Milho 1 Safra,MS,Producao,2013,7,0.0,369.6,0.0
Milho 1 Safra,MS,Producao,2013,8,0.0,369.6,0.0
Milho 1 Safra,MS,Producao,2013,9,0.0,369.6,0.0
Milho 1 Safra,MS,Producao,2013,10,0.0,369.6,0.0
Milho 1 Safra,MS,Producao,2013,11,0.0,369.6,0.0
Milho 1 Safra,MS,Producao,2013,12,0.0,369.6,0.0
Milho 1 Safra,MT,Producao,2013,1,0.0,535.1723999999999,0.0
Milho 1 Safra,MT,Producao,2013,2,0.25,535.1723999999999,133.79309999999998
Milho 1 Safra,MT,Producao,2013,3,0.25,535.1723999999999,133.79309999999998
Milho 1 Safra,MT,Producao,2013,4,0.25,535.1723999999999,133.79309999999998
Milho 1 Safra,MT,Producao,2013,5,0.25,535.1723999999999,133.79309999999998
Milho 1 Safra,MT,Producao,2013,6,0.0,535.1723999999999,0.0
Milho 1 Safra,MT,Producao,2013,7,0.0,535.1723999999999,0.0
Milho 1 Safra,MT,Producao,2013,8,0.0,535.1723999999999,0.0
Milho 1 Safra,MT,Producao,2013,9,0.0,535.1723999999999,0.0
Milho 1 Safra,MT,Producao,2013,10,0.0,535.1723999999999,0.0
Milho 1 Safra,MT,Producao,2013,11,0.0,535.1723999999999,0.0
Milho 1 Safra,MT,Producao,2013,12,0.0,535.1723999999999,0.0
Milho 1 Safra,PA,Producao,2013,1,0.0,565.6431,0.0
Milho 1 Safra,PA,Producao,2013,2,0.25,565.6431,141.410775
Milho 1 Safra,PA,Producao,2013,3,0.25,565.6431,141.410775
Milho 1 Safra,PA,Producao,2013,4,0.25,565.6431,141.410775
Milho 1 Safra,PA,Producao,2013,5,0.25,565.6431,141.410775
Milho 1 Safra,PA,Producao,2013,6,0.0,565.6431,0.0
Milho 1 Safra,PA,Producao,2013,7,0.0,565.6431,0.0
Milho 1 Safra,PA,Producao,2013,8,0.0,565.6431,0.0
Milho 1 Safra,PA,Producao,2013,9,0.0,565.6431,0.0
Milho 1 Safra,PA,Producao,2013,10,0.0,565.6431,0.0
Milho 1 Safra,PA,Producao,2013,11,0.0,565.6431,0.0
Milho 1 Safra,PA,Producao,2013,12,0.0,565.6431,0.0
Milho 1 Safra,PB,Producao,2013,1,0.0,26.337600000000005,0.0
Milho 1 Safra,PB,Producao,2013,2,0.25,26.337600000000005,6.584400000000001
Milho 1 Safra,PB,Producao,2013,3,0.25,26.337600000000005,6.584400000000001
Milho 1 Safra,PB,Producao,2013,4,0.25,26.337600000000005,6.584400000000001
Milho 1 Safra,PB,Producao,2013,5,0.25,26.337600000000005,6.584400000000001
Milho 1 Safra,PB,Producao,2013,6,0.0,26.337600000000005,0.0
Milho 1 Safra,PB,Producao,2013,7,0.0,26.337600000000005,0.0
Milho 1 Safra,PB,Producao,2013,8,0.0,26.337600000000005,0.0
Milho 1 Safra,PB,Producao,2013,9,0.0,26.337600000000005,0.0
Milho 1 Safra,PB,Producao,2013,10,0.0,26.337600000000005,0.0
Milho 1 Safra,PB,Producao,2013,11,0.0,26.337600000000005,0.0
Milho 1 Safra,PB,Producao,2013,12,0.0,26.337600000000005,0.0
Milho 1 Safra,PE,Producao,2013,1,0.0,15.781500000000001,0.0
Milho 1 Safra,PE,Producao,2013,2,0.25,15.781500000000001,3.9453750000000003
Milho 1 Safra,PE,Producao,2013,3,0.25,15.781500000000001,3.9453750000000003
Milho 1 Safra,PE,Producao,2013,4,0.25,15.781500000000001,3.9453750000000003
Milho 1 Safra,PE,Producao,2013,5,0.25,15.781500000000001,3.9453750000000003
Milho 1 Safra,PE,Producao,2013,6,0.0,15.781500000000001,0.0
Milho 1 Safra,PE,Producao,2013,7,0.0,15.781500000000001,0.0
Milho 1 Safra,PE,Producao,2013,8,0.0,15.781500000000001,0.0
Milho 1 Safra,PE,Producao,2013,9,0.0,15.781500000000001,0.0
Milho 1 Safra,PE,Producao,2013,10,0.0,15.781500000000001,0.0
Milho 1 Safra,PE,Producao,2013,11,0.0,15.781500000000001,0.0
Milho 1 Safra,PE,Producao,2013,12,0.0,15.781500000000001,0.0
Milho 1 Safra,PI,Producao,2013,1,0.0,489.47569999999996,0.0
Milho 1 Safra,PI,Producao,2013,2,0.25,489.47569999999996,122.36892499999999
Milho 1 Safra,PI,Producao,2013,3,0.25,489.47569999999996,122.36892499999999
Milho 1 Safra,PI,Producao,2013,4,0.25,489.47569999999996,122.36892499999999
Milho 1 Safra,PI,Producao,2013,5,0.25,489.47569999999996,122.36892499999999
Milho 1 Safra,PI,Producao,2013,6,0.0,489.47569999999996,0.0
Milho 1 Safra,PI,Producao,2013,7,0.0,489.47569999999996,0.0
Milho 1 Safra,PI,Producao,2013,8,0.0,489.47569999999996,0.0
Milho 1 Safra,PI,Producao,2013,9,0.0,489.47569999999996,0.0
Milho 1 Safra,PI,Producao,2013,10,0.0,489.47569999999996,0.0
Milho 1 Safra,PI,Producao,2013,11,0.0,489.47569999999996,0.0
Milho 1 Safra,PI,Producao,2013,12,0.0,489.47569999999996,0.0
Milho 1 Safra,RJ,Producao,2013,1,0.0,13.275,0.0
Milho 1 Safra,RJ,Producao,2013,2,0.25,13.275,3.31875
Milho 1 Safra,RJ,Producao,2013,3,0.25,13.275,3.31875
Milho 1 Safra,RJ,Producao,2013,4,0.25,13.275,3.31875
Milho 1 Safra,RJ,Producao,2013,5,0.25,13.275,3.31875
Milho 1 Safra,RJ,Producao,2013,6,0.0,13.275,0.0
Milho 1 Safra,RJ,Producao,2013,7,0.0,13.275,0.0
Milho 1 Safra,RJ,Producao,2013,8,0.0,13.275,0.0
Milho 1 Safra,RJ,Producao,2013,9,0.0,13.275,0.0
Milho 1 Safra,RJ,Producao,2013,10,0.0,13.275,0.0
Milho 1 Safra,RJ,Producao,2013,11,0.0,13.275,0.0
Milho 1 Safra,RJ,Producao,2013,12,0.0,13.275,0.0
Milho 1 Safra,RN,Producao,2013,1,0.0,4.7215,0.0
Milho 1 Safra,RN,Producao,2013,2,0.25,4.7215,1.180375
Milho 1 Safra,RN,Producao,2013,3,0.25,4.7215,1.180375
Milho 1 Safra,RN,Producao,2013,4,0.25,4.7215,1.180375
Milho 1 Safra,RN,Producao,2013,5,0.25,4.7215,1.180375
Milho 1 Safra,RN,Producao,2013,6,0.0,4.7215,0.0
Milho 1 Safra,RN,Producao,2013,7,0.0,4.7215,0.0
Milho 1 Safra,RN,Producao,2013,8,0.0,4.7215,0.0
Milho 1 Safra,RN,Producao,2013,9,0.0,4.7215,0.0
Milho 1 Safra,RN,Producao,2013,10,0.0,4.7215,0.0
Milho 1 Safra,RN,Producao,2013,11,0.0,4.7215,0.0
Milho 1 Safra,RN,Producao,2013,12,0.0,4.7215,0.0
Milho 1 Safra,RO,Producao,2013,1,0.0,167.5242,0.0
Milho 1 Safra,RO,Producao,2013,2,0.25,167.5242,41.88105
Milho 1 Safra,RO,Producao,2013,3,0.25,167.5242,41.88105
Milho 1 Safra,RO,Producao,2013,4,0.25,167.5242,41.88105
Milho 1 Safra,RO,Producao,2013,5,0.25,167.5242,41.88105
Milho 1 Safra,RO,Producao,2013,6,0.0,167.5242,0.0
Milho 1 Safra,RO,Producao,2013,7,0.0,167.5242,0.0
Milho 1 Safra,RO,Producao,2013,8,0.0,167.5242,0.0
Milho 1 Safra,RO,Producao,2013,9,0.0,167.5242,0.0
Milho 1 Safra,RO,Producao,2013,10,0.0,167.5242,0.0
Milho 1 Safra,RO,Producao,2013,11,0.0,167.5242,0.0
Milho 1 Safra,RO,Producao,2013,12,0.0,167.5242,0.0
Milho 1 Safra,RR,Producao,2013,1,0.0,13.0,0.0
Milho 1 Safra,RR,Producao,2013,2,0.25,13.0,3.25
Milho 1 Safra,RR,Producao,2013,3,0.25,13.0,3.25
Milho 1 Safra,RR,Producao,2013,4,0.25,13.0,3.25
Milho 1 Safra,RR,Producao,2013,5,0.25,13.0,3.25
Milho 1 Safra,RR,Producao,2013,6,0.0,13.0,0.0
Milho 1 Safra,RR,Producao,2013,7,0.0,13.0,0.0
Milho 1 Safra,RR,Producao,2013,8,0.0,13.0,0.0
Milho 1 Safra,RR,Producao,2013,9,0.0,13.0,0.0
Milho 1 Safra,RR,Producao,2013,10,0.0,13.0,0.0
Milho 1 Safra,RR,Producao,2013,11,0.0,13.0,0.0
Milho 1 Safra,RR,Producao,2013,12,0.0,13.0,0.0
Milho 1 Safra,TO,Producao,2013,1,0.0,255.20999999999998,0.0
Milho 1 Safra,TO,Producao,2013,2,0.25,255.20999999999998,63.802499999999995
Milho 1 Safra,TO,Producao,2013,3,0.25,255.20999999999998,63.802499999999995
Milho 1 Safra,TO,Producao,2013,4,0.25,255.20999999999998,63.802499999999995
Milho 1 Safra,TO,Producao,2013,5,0.25,255.20999999999998,63.802499999999995
Milho 1 Safra,TO,Producao,2013,6,0.0,255.20999999999998,0.0
Milho 1 Safra,TO,Producao,2013,7,0.0,255.20999999999998,0.0
Milho 1 Safra,TO,Producao,2013,8,0.0,255.20999999999998,0.0
Milho 1 Safra,TO,Producao,2013,9,0.0,255.20999999999998,0.0
Milho 1 Safra,TO,Producao,2013,10,0.0,255.20999999999998,0.0
Milho 1 Safra,TO,Producao,2013,11,0.0,255.20999999999998,0.0
Milho 1 Safra,TO,Producao,2013,12,0.0,255.20999999999998,0.0
Milho 1 Safra,AC,Producao,2014,1,0.0,108.81,0.0
Milho 1 Safra,AC,Producao,2014,2,0.25,108.81,27.2025
Milho 1 Safra,AC,Producao,2014,3,0.25,108.81,27.2025
Milho 1 Safra,AC,Producao,2014,4,0.25,108.81,27.2025
Milho 1 Safra,AC,Producao,2014,5,0.25,108.81,27.2025
Milho 1 Safra,AC,Producao,2014,6,0.0,108.81,0.0
Milho 1 Safra,AC,Producao,2014,7,0.0,108.81,0.0
Milho 1 Safra,AC,Producao,2014,8,0.0,108.81,0.0
Milho 1 Safra,AC,Producao,2014,9,0.0,108.81,0.0
Milho 1 Safra,AC,Producao,2014,10,0.0,108.81,0.0
Milho 1 Safra,AC,Producao,2014,11,0.0,108.81,0.0
Milho 1 Safra,AC,Producao,2014,12,0.0,108.81,0.0
Milho 1 Safra,AM,Producao,2014,1,0.0,28.896999999999995,0.0
Milho 1 Safra,AM,Producao,2014,2,0.25,28.896999999999995,7.224249999999999
Milho 1 Safra,AM,Producao,2014,3,0.25,28.896999999999995,7.224249999999999
Milho 1 Safra,AM,Producao,2014,4,0.25,28.896999999999995,7.224249999999999
Milho 1 Safra,AM,Producao,2014,5,0.25,28.896999999999995,7.224249999999999
Milho 1 Safra,AM,Producao,2014,6,0.0,28.896999999999995,0.0
Milho 1 Safra,AM,Producao,2014,7,0.0,28.896999999999995,0.0
Milho 1 Safra,AM,Producao,2014,8,0.0,28.896999999999995,0.0
Milho 1 Safra,AM,Producao,2014,9,0.0,28.896999999999995,0.0
Milho 1 Safra,AM,Producao,2014,10,0.0,28.896999999999995,0.0
Milho 1 Safra,AM,Producao,2014,11,0.0,28.896999999999995,0.0
Milho 1 Safra,AM,Producao,2014,12,0.0,28.896999999999995,0.0
Milho 1 Safra,AP,Producao,2014,1,0.0,2.0262,0.0
Milho 1 Safra,AP,Producao,2014,2,0.25,2.0262,0.50655
Milho 1 Safra,AP,Producao,2014,3,0.25,2.0262,0.50655
Milho 1 Safra,AP,Producao,2014,4,0.25,2.0262,0.50655
Milho 1 Safra,AP,Producao,2014,5,0.25,2.0262,0.50655
Milho 1 Safra,AP,Producao,2014,6,0.0,2.0262,0.0
Milho 1 Safra,AP,Producao,2014,7,0.0,2.0262,0.0
Milho 1 Safra,AP,Producao,2014,8,0.0,2.0262,0.0
Milho 1 Safra,AP,Producao,2014,9,0.0,2.0262,0.0
Milho 1 Safra,AP,Producao,2014,10,0.0,2.0262,0.0
Milho 1 Safra,AP,Producao,2014,11,0.0,2.0262,0.0
Milho 1 Safra,AP,Producao,2014,12,0.0,2.0262,0.0
Milho 1 Safra,CE,Producao,2014,1,0.0,401.301,0.0
Milho 1 Safra,CE,Producao,2014,2,0.25,401.301,100.32525
Milho 1 Safra,CE,Producao,2014,3,0.25,401.301,100.32525
Milho 1 Safra,CE,Producao,2014,4,0.25,401.301,100.32525
Milho 1 Safra,CE,Producao,2014,5,0.25,401.301,100.32525
Milho 1 Safra,CE,Producao,2014,6,0.0,401.301,0.0
Milho 1 Safra,CE,Producao,2014,7,0.0,401.301,0.0
Milho 1 Safra,CE,Producao,2014,8,0.0,401.301,0.0
Milho 1 Safra,CE,Producao,2014,9,0.0,401.301,0.0
Milho 1 Safra,CE,Producao,2014,10,0.0,401.301,0.0
Milho 1 Safra,CE,Producao,2014,11,0.0,401.301,0.0
Milho 1 Safra,CE,Producao,2014,12,0.0,401.301,0.0
Milho 1 Safra,DF,Producao,2014,1,0.0,375.72599999999994,0.0
Milho 1 Safra,DF,Producao,2014,2,0.25,375.72599999999994,93.93149999999999
Milho 1 Safra,DF,Producao,2014,3,0.25,375.72599999999994,93.93149999999999
Milho 1 Safra,DF,Producao,2014,4,0.25,375.72599999999994,93.93149999999999
Milho 1 Safra,DF,Producao,2014,5,0.25,375.72599999999994,93.93149999999999
Milho 1 Safra,DF,Producao,2014,6,0.0,375.72599999999994,0.0
Milho 1 Safra,DF,Producao,2014,7,0.0,375.72599999999994,0.0
Milho 1 Safra,DF,Producao,2014,8,0.0,375.72599999999994,0.0
Milho 1 Safra,DF,Producao,2014,9,0.0,375.72599999999994,0.0
Milho 1 Safra,DF,Producao,2014,10,0.0,375.72599999999994,0.0
Milho 1 Safra,DF,Producao,2014,11,0.0,375.72599999999994,0.0
Milho 1 Safra,DF,Producao,2014,12,0.0,375.72599999999994,0.0
Milho 1 Safra,ES,Producao,2014,1,0.0,60.4553,0.0
Milho 1 Safra,ES,Producao,2014,2,0.25,60.4553,15.113825
Milho 1 Safra,ES,Producao,2014,3,0.25,60.4553,15.113825
Milho 1 Safra,ES,Producao,2014,4,0.25,60.4553,15.113825
Milho 1 Safra,ES,Producao,2014,5,0.25,60.4553,15.113825
Milho 1 Safra,ES,Producao,2014,6,0.0,60.4553,0.0
Milho 1 Safra,ES,Producao,2014,7,0.0,60.4553,0.0
Milho 1 Safra,ES,Producao,2014,8,0.0,60.4553,0.0
Milho 1 Safra,ES,Producao,2014,9,0.0,60.4553,0.0
Milho 1 Safra,ES,Producao,2014,10,0.0,60.4553,0.0
Milho 1 Safra,ES,Producao,2014,11,0.0,60.4553,0.0
Milho 1 Safra,ES,Producao,2014,12,0.0,60.4553,0.0
Milho 1 Safra,MS,Producao,2014,1,0.0,225.45000000000002,0.0
Milho 1 Safra,MS,Producao,2014,2,0.25,225.45000000000002,56.362500000000004
Milho 1 Safra,MS,Producao,2014,3,0.25,225.45000000000002,56.362500000000004
Milho 1 Safra,MS,Producao,2014,4,0.25,225.45000000000002,56.362500000000004
Milho 1 Safra,MS,Producao,2014,5,0.25,225.45000000000002,56.362500000000004
Milho 1 Safra,MS,Producao,2014,6,0.0,225.45000000000002,0.0
Milho 1 Safra,MS,Producao,2014,7,0.0,225.45000000000002,0.0
Milho 1 Safra,MS,Producao,2014,8,0.0,225.45000000000002,0.0
Milho 1 Safra,MS,Producao,2014,9,0.0,225.45000000000002,0.0
Milho 1 Safra,MS,Producao,2014,10,0.0,225.45000000000002,0.0
Milho 1 Safra,MS,Producao,2014,11,0.0,225.45000000000002,0.0
Milho 1 Safra,MS,Producao,2014,12,0.0,225.45000000000002,0.0
Milho 1 Safra,MT,Producao,2014,1,0.0,422.21199999999993,0.0
Milho 1 Safra,MT,Producao,2014,2,0.25,422.21199999999993,105.55299999999998
Milho 1 Safra,MT,Producao,2014,3,0.25,422.21199999999993,105.55299999999998
Milho 1 Safra,MT,Producao,2014,4,0.25,422.21199999999993,105.55299999999998
Milho 1 Safra,MT,Producao,2014,5,0.25,422.21199999999993,105.55299999999998
Milho 1 Safra,MT,Producao,2014,6,0.0,422.21199999999993,0.0
Milho 1 Safra,MT,Producao,2014,7,0.0,422.21199999999993,0.0
Milho 1 Safra,MT,Producao,2014,8,0.0,422.21199999999993,0.0
Milho 1 Safra,MT,Producao,2014,9,0.0,422.21199999999993,0.0
Milho 1 Safra,MT,Producao,2014,10,0.0,422.21199999999993,0.0
Milho 1 Safra,MT,Producao,2014,11,0.0,422.21199999999993,0.0
Milho 1 Safra,MT,Producao,2014,12,0.0,422.21199999999993,0.0
Milho 1 Safra,PA,Producao,2014,1,0.0,536.8355999999999,0.0
Milho 1 Safra,PA,Producao,2014,2,0.25,536.8355999999999,134.20889999999997
Milho 1 Safra,PA,Producao,2014,3,0.25,536.8355999999999,134.20889999999997
Milho 1 Safra,PA,Producao,2014,4,0.25,536.8355999999999,134.20889999999997
Milho 1 Safra,PA,Producao,2014,5,0.25,536.8355999999999,134.20889999999997
Milho 1 Safra,PA,Producao,2014,6,0.0,536.8355999999999,0.0
Milho 1 Safra,PA,Producao,2014,7,0.0,536.8355999999999,0.0
Milho 1 Safra,PA,Producao,2014,8,0.0,536.8355999999999,0.0
Milho 1 Safra,PA,Producao,2014,9,0.0,536.8355999999999,0.0
Milho 1 Safra,PA,Producao,2014,10,0.0,536.8355999999999,0.0
Milho 1 Safra,PA,Producao,2014,11,0.0,536.8355999999999,0.0
Milho 1 Safra,PA,Producao,2014,12,0.0,536.8355999999999,0.0
Milho 1 Safra,PB,Producao,2014,1,0.0,35.3892,0.0
Milho 1 Safra,PB,Producao,2014,2,0.25,35.3892,8.8473
Milho 1 Safra,PB,Producao,2014,3,0.25,35.3892,8.8473
Milho 1 Safra,PB,Producao,2014,4,0.25,35.3892,8.8473
Milho 1 Safra,PB,Producao,2014,5,0.25,35.3892,8.8473
Milho 1 Safra,PB,Producao,2014,6,0.0,35.3892,0.0
Milho 1 Safra,PB,Producao,2014,7,0.0,35.3892,0.0
Milho 1 Safra,PB,Producao,2014,8,0.0,35.3892,0.0
Milho 1 Safra,PB,Producao,2014,9,0.0,35.3892,0.0
Milho 1 Safra,PB,Producao,2014,10,0.0,35.3892,0.0
Milho 1 Safra,PB,Producao,2014,11,0.0,35.3892,0.0
Milho 1 Safra,PB,Producao,2014,12,0.0,35.3892,0.0
Milho 1 Safra,PE,Producao,2014,1,0.0,93.9546,0.0
Milho 1 Safra,PE,Producao,2014,2,0.25,93.9546,23.48865
Milho 1 Safra,PE,Producao,2014,3,0.25,93.9546,23.48865
Milho 1 Safra,PE,Producao,2014,4,0.25,93.9546,23.48865
Milho 1 Safra,PE,Producao,2014,5,0.25,93.9546,23.48865
Milho 1 Safra,PE,Producao,2014,6,0.0,93.9546,0.0
Milho 1 Safra,PE,Producao,2014,7,0.0,93.9546,0.0
Milho 1 Safra,PE,Producao,2014,8,0.0,93.9546,0.0
Milho 1 Safra,PE,Producao,2014,9,0.0,93.9546,0.0
Milho 1 Safra,PE,Producao,2014,10,0.0,93.9546,0.0
Milho 1 Safra,PE,Producao,2014,11,0.0,93.9546,0.0
Milho 1 Safra,PE,Producao,2014,12,0.0,93.9546,0.0
Milho 1 Safra,PI,Producao,2014,1,0.0,862.4836000000001,0.0
Milho 1 Safra,PI,Producao,2014,2,0.25,862.4836000000001,215.62090000000003
Milho 1 Safra,PI,Producao,2014,3,0.25,862.4836000000001,215.62090000000003
Milho 1 Safra,PI,Producao,2014,4,0.25,862.4836000000001,215.62090000000003
Milho 1 Safra,PI,Producao,2014,5,0.25,862.4836000000001,215.62090000000003
Milho 1 Safra,PI,Producao,2014,6,0.0,862.4836000000001,0.0
Milho 1 Safra,PI,Producao,2014,7,0.0,862.4836000000001,0.0
Milho 1 Safra,PI,Producao,2014,8,0.0,862.4836000000001,0.0
Milho 1 Safra,PI,Producao,2014,9,0.0,862.4836000000001,0.0
Milho 1 Safra,PI,Producao,2014,10,0.0,862.4836000000001,0.0
Milho 1 Safra,PI,Producao,2014,11,0.0,862.4836000000001,0.0
Milho 1 Safra,PI,Producao,2014,12,0.0,862.4836000000001,0.0
Milho 1 Safra,RJ,Producao,2014,1,0.0,10.260800000000001,0.0
Milho 1 Safra,RJ,Producao,2014,2,0.25,10.260800000000001,2.5652000000000004
Milho 1 Safra,RJ,Producao,2014,3,0.25,10.260800000000001,2.5652000000000004
Milho 1 Safra,RJ,Producao,2014,4,0.25,10.260800000000001,2.5652000000000004
Milho 1 Safra,RJ,Producao,2014,5,0.25,10.260800000000001,2.5652000000000004
Milho 1 Safra,RJ,Producao,2014,6,0.0,10.260800000000001,0.0
Milho 1 Safra,RJ,Producao,2014,7,0.0,10.260800000000001,0.0
Milho 1 Safra,RJ,Producao,2014,8,0.0,10.260800000000001,0.0
Milho 1 Safra,RJ,Producao,2014,9,0.0,10.260800000000001,0.0
Milho 1 Safra,RJ,Producao,2014,10,0.0,10.260800000000001,0.0
Milho 1 Safra,RJ,Producao,2014,11,0.0,10.260800000000001,0.0
Milho 1 Safra,RJ,Producao,2014,12,0.0,10.260800000000001,0.0
Milho 1 Safra,RN,Producao,2014,1,0.0,20.5092,0.0
Milho 1 Safra,RN,Producao,2014,2,0.25,20.5092,5.1273
Milho 1 Safra,RN,Producao,2014,3,0.25,20.5092,5.1273
Milho 1 Safra,RN,Producao,2014,4,0.25,20.5092,5.1273
Milho 1 Safra,RN,Producao,2014,5,0.25,20.5092,5.1273
Milho 1 Safra,RN,Producao,2014,6,0.0,20.5092,0.0
Milho 1 Safra,RN,Producao,2014,7,0.0,20.5092,0.0
Milho 1 Safra,RN,Producao,2014,8,0.0,20.5092,0.0
Milho 1 Safra,RN,Producao,2014,9,0.0,20.5092,0.0
Milho 1 Safra,RN,Producao,2014,10,0.0,20.5092,0.0
Milho 1 Safra,RN,Producao,2014,11,0.0,20.5092,0.0
Milho 1 Safra,RN,Producao,2014,12,0.0,20.5092,0.0
Milho 1 Safra,RO,Producao,2014,1,0.0,123.93150000000001,0.0
Milho 1 Safra,RO,Producao,2014,2,0.25,123.93150000000001,30.982875000000003
Milho 1 Safra,RO,Producao,2014,3,0.25,123.93150000000001,30.982875000000003
Milho 1 Safra,RO,Producao,2014,4,0.25,123.93150000000001,30.982875000000003
Milho 1 Safra,RO,Producao,2014,5,0.25,123.93150000000001,30.982875000000003
Milho 1 Safra,RO,Producao,2014,6,0.0,123.93150000000001,0.0
Milho 1 Safra,RO,Producao,2014,7,0.0,123.93150000000001,0.0
Milho 1 Safra,RO,Producao,2014,8,0.0,123.93150000000001,0.0
Milho 1 Safra,RO,Producao,2014,9,0.0,123.93150000000001,0.0
Milho 1 Safra,RO,Producao,2014,10,0.0,123.93150000000001,0.0
Milho 1 Safra,RO,Producao,2014,11,0.0,123.93150000000001,0.0
