Year,Month,Estado,UF,Tonnes
2013,12,ESPÍRITO SANTO,ES,0.0
2014,1,ESPÍRITO SANTO,ES,0.0
2014,2,ESPÍRITO SANTO,ES,0.0
2014,3,ESPÍRITO SANTO,ES,0.0
2014,4,ESPÍRITO SANTO,ES,0.0
2014,5,ESPÍRITO SANTO,ES,0.0
2014,6,ESPÍRITO SANTO,ES,0.0
2014,7,ESPÍRITO SANTO,ES,0.0
2014,8,ESPÍRITO SANTO,ES,0.0
2014,9,ESPÍRITO SANTO,ES,0.0
2014,10,ESPÍRITO SANTO,ES,0.0
2014,11,ESPÍRITO SANTO,ES,0.0
2014,12,ESPÍRITO SANTO,ES,0.0
2015,1,ESPÍRITO SANTO,ES,0.0
2015,2,ESPÍRITO SANTO,ES,0.0
2015,3,ESPÍRITO SANTO,ES,0.0
2015,4,ESPÍRITO SANTO,ES,0.0
2015,5,ESPÍRITO SANTO,ES,0.0
2015,6,ESPÍRITO SANTO,ES,0.0
2015,7,ESPÍRITO SANTO,ES,0.0
2015,8,ESPÍRITO SANTO,ES,0.0
2015,9,ESPÍRITO SANTO,ES,0.0
2015,10,ESPÍRITO SANTO,ES,0.0
2015,11,ESPÍRITO SANTO,ES,0.0
2015,12,ESPÍRITO SANTO,ES,0.0
2016,1,ESPÍRITO SANTO,ES,0.0
2016,2,ESPÍRITO SANTO,ES,0.0
2016,3,ESPÍRITO SANTO,ES,0.0
2016,4,ESPÍRITO SANTO,ES,0.0
2016,5,ESPÍRITO SANTO,ES,0.0
2016,6,ESPÍRITO SANTO,ES,0.0
2016,7,ESPÍRITO SANTO,ES,0.0
2016,8,ESPÍRITO SANTO,ES,0.0
2016,9,ESPÍRITO SANTO,ES,0.0
2016,10,ESPÍRITO SANTO,ES,0.0
2016,11,ESPÍRITO SANTO,ES,0.0
2016,12,ESPÍRITO SANTO,ES,0.0
2017,1,ESPÍRITO SANTO,ES,0.0
2017,2,ESPÍRITO SANTO,ES,0.0
2017,3,ESPÍRITO SANTO,ES,0.0
2017,4,ESPÍRITO SANTO,ES,0.0
2017,5,ESPÍRITO SANTO,ES,0.0
2017,6,ESPÍRITO SANTO,ES,0.0
2017,7,ESPÍRITO SANTO,ES,0.0
2017,8,ESPÍRITO SANTO,ES,0.0
2017,9,ESPÍRITO SANTO,ES,0.0
2017,10,ESPÍRITO SANTO,ES,0.0
2017,11,ESPÍRITO SANTO,ES,0.0
2017,12,ESPÍRITO SANTO,ES,0.0
2018,1,ESPÍRITO SANTO,ES,0.0
2018,2,ESPÍRITO SANTO,ES,0.0
2018,3,ESPÍRITO SANTO,ES,0.0
2018,4,ESPÍRITO SANTO,ES,0.0
2018,5,ESPÍRITO SANTO,ES,0.0
2018,6,ESPÍRITO SANTO,ES,0.0
2018,7,ESPÍRITO SANTO,ES,0.0
2018,8,ESPÍRITO SANTO,ES,0.0
2018,9,ESPÍRITO SANTO,ES,0.0
2018,10,ESPÍRITO SANTO,ES,0.0
2018,11,ESPÍRITO SANTO,ES,0.0
2018,12,ESPÍRITO SANTO,ES,0.0
2019,1,ESPÍRITO SANTO,ES,0.0
2019,2,ESPÍRITO SANTO,ES,0.0
2019,3,ESPÍRITO SANTO,ES,0.0
2019,4,ESPÍRITO SANTO,ES,0.0
2019,5,ESPÍRITO SANTO,ES,0.0
2019,6,ESPÍRITO SANTO,ES,0.0
2019,7,ESPÍRITO SANTO,ES,0.0
2019,8,ESPÍRITO SANTO,ES,0.0
2019,9,ESPÍRITO SANTO,ES,0.0
2019,10,ESPÍRITO SANTO,ES,0.0
2019,11,ESPÍRITO SANTO,ES,0.0
2019,12,ESPÍRITO SANTO,ES,0.0
2012,1,GOIÁS,GO,0.0022009732638962345
2012,2,GOIÁS,GO,0.0
2012,3,GOIÁS,GO,0.00026411679166754814
2012,4,GOIÁS,GO,0.0
2012,5,GOIÁS,GO,0.0
2012,6,GOIÁS,GO,0.0
2012,7,GOIÁS,GO,0.0
2012,8,GOIÁS,GO,0.0
2012,9,GOIÁS,GO,0.0
2012,10,GOIÁS,GO,0.0
2012,11,GOIÁS,GO,0.0
2012,12,GOIÁS,GO,0.0
2013,1,GOIÁS,GO,0.0
2013,2,GOIÁS,GO,0.0
2013,3,GOIÁS,GO,0.0
2013,4,GOIÁS,GO,0.00017607786111169878
2013,5,GOIÁS,GO,0.0
2013,6,GOIÁS,GO,0.08803893055584938
2013,7,GOIÁS,GO,0.0
2013,8,GOIÁS,GO,0.0
2013,9,GOIÁS,GO,0.0
2013,10,GOIÁS,GO,0.0
2013,11,GOIÁS,GO,0.0
2013,12,GOIÁS,GO,0.0
2014,1,GOIÁS,GO,0.0
2014,2,GOIÁS,GO,0.0
2014,3,GOIÁS,GO,0.0
2014,4,GOIÁS,GO,0.0
2014,5,GOIÁS,GO,0.0
2014,6,GOIÁS,GO,0.0
2014,7,GOIÁS,GO,0.0
2014,8,GOIÁS,GO,0.0
2014,9,GOIÁS,GO,0.0
2014,10,GOIÁS,GO,0.08803893055584938
2014,11,GOIÁS,GO,0.0
2014,12,GOIÁS,GO,0.0
2015,1,GOIÁS,GO,0.0
2015,2,GOIÁS,GO,0.0
2015,3,GOIÁS,GO,0.0
2015,4,GOIÁS,GO,0.0
2015,5,GOIÁS,GO,0.0
2015,6,GOIÁS,GO,0.0
2015,7,GOIÁS,GO,0.0
2015,8,GOIÁS,GO,0.0
2015,9,GOIÁS,GO,0.0
2015,10,GOIÁS,GO,0.0
2015,11,GOIÁS,GO,0.0
2015,12,GOIÁS,GO,0.0
2016,1,GOIÁS,GO,0.0
2016,2,GOIÁS,GO,0.0
2016,3,GOIÁS,GO,0.0
2016,4,GOIÁS,GO,0.0
2016,5,GOIÁS,GO,0.0
2016,6,GOIÁS,GO,0.0
2016,7,GOIÁS,GO,0.0
2016,8,GOIÁS,GO,0.0
2016,9,GOIÁS,GO,0.0
2016,10,GOIÁS,GO,0.0
2016,11,GOIÁS,GO,0.0
2016,12,GOIÁS,GO,0.0
2017,1,GOIÁS,GO,0.0
2017,2,GOIÁS,GO,0.0
2017,3,GOIÁS,GO,0.0
2017,4,GOIÁS,GO,0.0
2017,5,GOIÁS,GO,0.0
2017,6,GOIÁS,GO,0.0
2017,7,GOIÁS,GO,0.0
2017,8,GOIÁS,GO,0.0
2017,9,GOIÁS,GO,0.0
2017,10,GOIÁS,GO,45.427303704152045
2017,11,GOIÁS,GO,0.0
2017,12,GOIÁS,GO,0.0
2018,1,GOIÁS,GO,0.0
2018,2,GOIÁS,GO,0.0
2018,3,GOIÁS,GO,0.0
2018,4,GOIÁS,GO,0.0
2018,5,GOIÁS,GO,0.0
2018,6,GOIÁS,GO,0.0
2018,7,GOIÁS,GO,0.0
2018,8,GOIÁS,GO,6115.345404006024
2018,9,GOIÁS,GO,3400.743784220127
2018,10,GOIÁS,GO,8612.199853635399
2018,11,GOIÁS,GO,8165.151495359983
2018,12,GOIÁS,GO,34476.13973153726
2019,1,GOIÁS,GO,0.0
2019,2,GOIÁS,GO,8086.319739262528
2019,3,GOIÁS,GO,59481.87449126428
2019,4,GOIÁS,GO,0.0
2019,5,GOIÁS,GO,0.0
2019,6,GOIÁS,GO,0.0
2019,7,GOIÁS,GO,0.0
2019,8,GOIÁS,GO,0.0
2019,9,GOIÁS,GO,0.0
2019,10,GOIÁS,GO,0.0
2019,11,GOIÁS,GO,0.0
2019,12,GOIÁS,GO,0.0
2012,1,MARANHÃO,MA,5.733834277614722e-05
2012,2,MARANHÃO,MA,0.0
2012,3,MARANHÃO,MA,6.880601133137666e-06
2012,4,MARANHÃO,MA,0.0
2012,5,MARANHÃO,MA,0.0
2012,6,MARANHÃO,MA,0.0
2012,7,MARANHÃO,MA,0.0
2012,8,MARANHÃO,MA,0.0
2012,9,MARANHÃO,MA,0.0
2012,10,MARANHÃO,MA,0.0
2012,11,MARANHÃO,MA,0.0
2012,12,MARANHÃO,MA,0.0
2013,1,MARANHÃO,MA,0.0
2013,2,MARANHÃO,MA,0.0
2013,3,MARANHÃO,MA,0.0
2013,4,MARANHÃO,MA,4.587067422091778e-06
2013,5,MARANHÃO,MA,0.0
2013,6,MARANHÃO,MA,0.0022935337110458888
2013,7,MARANHÃO,MA,0.0
2013,8,MARANHÃO,MA,0.0
2013,9,MARANHÃO,MA,0.0
2013,10,MARANHÃO,MA,0.0
2013,11,MARANHÃO,MA,0.0
2013,12,MARANHÃO,MA,0.0
2014,1,MARANHÃO,MA,0.0
2014,2,MARANHÃO,MA,0.0
2014,3,MARANHÃO,MA,0.0
2014,4,MARANHÃO,MA,0.0
2014,5,MARANHÃO,MA,0.0
2014,6,MARANHÃO,MA,0.0
2014,7,MARANHÃO,MA,0.0
2014,8,MARANHÃO,MA,0.0
2014,9,MARANHÃO,MA,0.0
2014,10,MARANHÃO,MA,0.0022935337110458888
2014,11,MARANHÃO,MA,0.0
2014,12,MARANHÃO,MA,0.0
2015,1,MARANHÃO,MA,0.0
2015,2,MARANHÃO,MA,0.0
2015,3,MARANHÃO,MA,0.0
2015,4,MARANHÃO,MA,0.0
2015,5,MARANHÃO,MA,0.0
2015,6,MARANHÃO,MA,0.0
2015,7,MARANHÃO,MA,0.0
2015,8,MARANHÃO,MA,0.0
2015,9,MARANHÃO,MA,0.0
2015,10,MARANHÃO,MA,0.0
2015,11,MARANHÃO,MA,0.0
2015,12,MARANHÃO,MA,0.0
2016,1,MARANHÃO,MA,0.0
2016,2,MARANHÃO,MA,0.0
2016,3,MARANHÃO,MA,0.0
2016,4,MARANHÃO,MA,0.0
2016,5,MARANHÃO,MA,0.0
2016,6,MARANHÃO,MA,0.0
2016,7,MARANHÃO,MA,0.0
2016,8,MARANHÃO,MA,0.0
2016,9,MARANHÃO,MA,0.0
2016,10,MARANHÃO,MA,0.0
2016,11,MARANHÃO,MA,0.0
2016,12,MARANHÃO,MA,0.0
2017,1,MARANHÃO,MA,0.0
2017,2,MARANHÃO,MA,0.0
2017,3,MARANHÃO,MA,0.0
2017,4,MARANHÃO,MA,0.0
2017,5,MARANHÃO,MA,0.0
2017,6,MARANHÃO,MA,0.0
2017,7,MARANHÃO,MA,0.0
2017,8,MARANHÃO,MA,0.0
2017,9,MARANHÃO,MA,0.0
2017,10,MARANHÃO,MA,0.6081128023503243
2017,11,MARANHÃO,MA,0.0
2017,12,MARANHÃO,MA,0.0
2018,1,MARANHÃO,MA,0.0
2018,2,MARANHÃO,MA,0.0
2018,3,MARANHÃO,MA,0.0
2018,4,MARANHÃO,MA,0.0
2018,5,MARANHÃO,MA,0.0
2018,6,MARANHÃO,MA,0.0
2018,7,MARANHÃO,MA,0.0
2018,8,MARANHÃO,MA,81.86309835136396
2018,9,MARANHÃO,MA,45.52407173812805
2018,10,MARANHÃO,MA,115.28725150633574
2018,11,MARANHÃO,MA,109.3028366771517
2018,12,MARANHÃO,MA,461.51499729996624
2019,1,MARANHÃO,MA,0.0
2019,2,MARANHÃO,MA,108.24755502480396
2019,3,MARANHÃO,MA,796.2543764759454
2019,4,MARANHÃO,MA,0.0
2019,5,MARANHÃO,MA,0.0
2019,6,MARANHÃO,MA,0.0
2019,7,MARANHÃO,MA,0.0
2019,8,MARANHÃO,MA,0.0
2019,9,MARANHÃO,MA,0.0
2019,10,MARANHÃO,MA,0.0
2019,11,MARANHÃO,MA,0.0
2019,12,MARANHÃO,MA,0.0
2012,1,MINAS GERAIS,MG,0.0002869479954295829
2012,2,MINAS GERAIS,MG,0.0
2012,3,MINAS GERAIS,MG,3.443375945154995e-05
2012,4,MINAS GERAIS,MG,0.0
2012,5,MINAS GERAIS,MG,0.0
2012,6,MINAS GERAIS,MG,0.0
2012,7,MINAS GERAIS,MG,0.0
2012,8,MINAS GERAIS,MG,0.0
2012,9,MINAS GERAIS,MG,0.0
2012,10,MINAS GERAIS,MG,0.0
2012,11,MINAS GERAIS,MG,0.0
2012,12,MINAS GERAIS,MG,0.0
2013,1,MINAS GERAIS,MG,0.0
2013,2,MINAS GERAIS,MG,0.0
2013,3,MINAS GERAIS,MG,0.0
2013,4,MINAS GERAIS,MG,2.295583963436663e-05
2013,5,MINAS GERAIS,MG,0.0
2013,6,MINAS GERAIS,MG,0.011477919817183315
2013,7,MINAS GERAIS,MG,0.0
2013,8,MINAS GERAIS,MG,0.0
2013,9,MINAS GERAIS,MG,0.0
2013,10,MINAS GERAIS,MG,0.0
2013,11,MINAS GERAIS,MG,0.0
2013,12,MINAS GERAIS,MG,0.0
2014,1,MINAS GERAIS,MG,0.0
2014,2,MINAS GERAIS,MG,0.0
2014,3,MINAS GERAIS,MG,0.0
2014,4,MINAS GERAIS,MG,0.0
2014,5,MINAS GERAIS,MG,0.0
2014,6,MINAS GERAIS,MG,0.0
2014,7,MINAS GERAIS,MG,0.0
2014,8,MINAS GERAIS,MG,0.0
2014,9,MINAS GERAIS,MG,0.0
2014,10,MINAS GERAIS,MG,0.011477919817183315
2014,11,MINAS GERAIS,MG,0.0
2014,12,MINAS GERAIS,MG,0.0
2015,1,MINAS GERAIS,MG,0.0
2015,2,MINAS GERAIS,MG,0.0
2015,3,MINAS GERAIS,MG,0.0
2015,4,MINAS GERAIS,MG,0.0
2015,5,MINAS GERAIS,MG,0.0
2015,6,MINAS GERAIS,MG,0.0
2015,7,MINAS GERAIS,MG,0.0
2015,8,MINAS GERAIS,MG,0.0
2015,9,MINAS GERAIS,MG,0.0
2015,10,MINAS GERAIS,MG,0.0
2015,11,MINAS GERAIS,MG,0.0
2015,12,MINAS GERAIS,MG,0.0
2016,1,MINAS GERAIS,MG,0.0
2016,2,MINAS GERAIS,MG,0.0
2016,3,MINAS GERAIS,MG,0.0
2016,4,MINAS GERAIS,MG,0.0
2016,5,MINAS GERAIS,MG,0.0
2016,6,MINAS GERAIS,MG,0.0
2016,7,MINAS GERAIS,MG,0.0
2016,8,MINAS GERAIS,MG,0.0
2016,9,MINAS GERAIS,MG,0.0
2016,10,MINAS GERAIS,MG,0.0
2016,11,MINAS GERAIS,MG,0.0
2016,12,MINAS GERAIS,MG,0.0
2017,1,MINAS GERAIS,MG,0.0
2017,2,MINAS GERAIS,MG,0.0
2017,3,MINAS GERAIS,MG,0.0
2017,4,MINAS GERAIS,MG,0.0
2017,5,MINAS GERAIS,MG,0.0
2017,6,MINAS GERAIS,MG,0.0
2017,7,MINAS GERAIS,MG,0.0
2017,8,MINAS GERAIS,MG,0.0
2017,9,MINAS GERAIS,MG,0.0
2017,10,MINAS GERAIS,MG,4.064574203925193
2017,11,MINAS GERAIS,MG,0.0
2017,12,MINAS GERAIS,MG,0.0
2018,1,MINAS GERAIS,MG,0.0
2018,2,MINAS GERAIS,MG,0.0
2018,3,MINAS GERAIS,MG,0.0
2018,4,MINAS GERAIS,MG,0.0
2018,5,MINAS GERAIS,MG,0.0
2018,6,MINAS GERAIS,MG,0.0
2018,7,MINAS GERAIS,MG,0.0
2018,8,MINAS GERAIS,MG,547.1659805982171
2018,9,MINAS GERAIS,MG,304.2790201575774
2018,10,MINAS GERAIS,MG,770.5701749790471
2018,11,MINAS GERAIS,MG,730.5708556976942
2018,12,MINAS GERAIS,MG,3084.7269544399314
2019,1,MINAS GERAIS,MG,0.0
2019,2,MINAS GERAIS,MG,723.5174429666511
2019,3,MINAS GERAIS,MG,5322.096469401753
2019,4,MINAS GERAIS,MG,0.0
2019,5,MINAS GERAIS,MG,0.0
2019,6,MINAS GERAIS,MG,0.0
2019,7,MINAS GERAIS,MG,0.0
2019,8,MINAS GERAIS,MG,0.0
2019,9,MINAS GERAIS,MG,0.0
2019,10,MINAS GERAIS,MG,0.0
2019,11,MINAS GERAIS,MG,0.0
2019,12,MINAS GERAIS,MG,0.0
2012,1,MATO GROSSO DO SUL,MS,0.0007703273858400688
2012,2,MATO GROSSO DO SUL,MS,0.0
2012,3,MATO GROSSO DO SUL,MS,9.243928630080826e-05
2012,4,MATO GROSSO DO SUL,MS,0.0
2012,5,MATO GROSSO DO SUL,MS,0.0
2012,6,MATO GROSSO DO SUL,MS,0.0
2012,7,MATO GROSSO DO SUL,MS,0.0
2012,8,MATO GROSSO DO SUL,MS,0.0
2012,9,MATO GROSSO DO SUL,MS,0.0
2012,10,MATO GROSSO DO SUL,MS,0.0
2012,11,MATO GROSSO DO SUL,MS,0.0
2012,12,MATO GROSSO DO SUL,MS,0.0
2013,1,MATO GROSSO DO SUL,MS,0.0
2013,2,MATO GROSSO DO SUL,MS,0.0
2013,3,MATO GROSSO DO SUL,MS,0.0
2013,4,MATO GROSSO DO SUL,MS,6.16261908672055e-05
2013,5,MATO GROSSO DO SUL,MS,0.0
2013,6,MATO GROSSO DO SUL,MS,0.03081309543360275
2013,7,MATO GROSSO DO SUL,MS,0.0
2013,8,MATO GROSSO DO SUL,MS,0.0
2013,9,MATO GROSSO DO SUL,MS,0.0
2013,10,MATO GROSSO DO SUL,MS,0.0
2013,11,MATO GROSSO DO SUL,MS,0.0
2013,12,MATO GROSSO DO SUL,MS,0.0
2014,1,MATO GROSSO DO SUL,MS,0.0
2014,2,MATO GROSSO DO SUL,MS,0.0
2014,3,MATO GROSSO DO SUL,MS,0.0
2014,4,MATO GROSSO DO SUL,MS,0.0
2014,5,MATO GROSSO DO SUL,MS,0.0
2014,6,MATO GROSSO DO SUL,MS,0.0
2014,7,MATO GROSSO DO SUL,MS,0.0
2014,8,MATO GROSSO DO SUL,MS,0.0
2014,9,MATO GROSSO DO SUL,MS,0.0
2014,10,MATO GROSSO DO SUL,MS,0.03081309543360275
2014,11,MATO GROSSO DO SUL,MS,0.0
2014,12,MATO GROSSO DO SUL,MS,0.0
2015,1,MATO GROSSO DO SUL,MS,0.0
2015,2,MATO GROSSO DO SUL,MS,0.0
2015,3,MATO GROSSO DO SUL,MS,0.0
2015,4,MATO GROSSO DO SUL,MS,0.0
2015,5,MATO GROSSO DO SUL,MS,0.0
2015,6,MATO GROSSO DO SUL,MS,0.0
2015,7,MATO GROSSO DO SUL,MS,0.0
2015,8,MATO GROSSO DO SUL,MS,0.0
2015,9,MATO GROSSO DO SUL,MS,0.0
2015,10,MATO GROSSO DO SUL,MS,0.0
2015,11,MATO GROSSO DO SUL,MS,0.0
2015,12,MATO GROSSO DO SUL,MS,0.0
2016,1,MATO GROSSO DO SUL,MS,0.0
2016,2,MATO GROSSO DO SUL,MS,0.0
2016,3,MATO GROSSO DO SUL,MS,0.0
2016,4,MATO GROSSO DO SUL,MS,0.0
2016,5,MATO GROSSO DO SUL,MS,0.0
2016,6,MATO GROSSO DO SUL,MS,0.0
2016,7,MATO GROSSO DO SUL,MS,0.0
2016,8,MATO GROSSO DO SUL,MS,0.0
2016,9,MATO GROSSO DO SUL,MS,0.0
2016,10,MATO GROSSO DO SUL,MS,0.0
2016,11,MATO GROSSO DO SUL,MS,0.0
2016,12,MATO GROSSO DO SUL,MS,0.0
2017,1,MATO GROSSO DO SUL,MS,0.0
2017,2,MATO GROSSO DO SUL,MS,0.0
2017,3,MATO GROSSO DO SUL,MS,0.0
2017,4,MATO GROSSO DO SUL,MS,0.0
2017,5,MATO GROSSO DO SUL,MS,0.0
2017,6,MATO GROSSO DO SUL,MS,0.0
2017,7,MATO GROSSO DO SUL,MS,0.0
2017,8,MATO GROSSO DO SUL,MS,0.0
2017,9,MATO GROSSO DO SUL,MS,0.0
2017,10,MATO GROSSO DO SUL,MS,7.235471538720094
2017,11,MATO GROSSO DO SUL,MS,0.0
2017,12,MATO GROSSO DO SUL,MS,0.0
2018,1,MATO GROSSO DO SUL,MS,0.0
2018,2,MATO GROSSO DO SUL,MS,0.0
2018,3,MATO GROSSO DO SUL,MS,0.0
2018,4,MATO GROSSO DO SUL,MS,0.0
2018,5,MATO GROSSO DO SUL,MS,0.0
2018,6,MATO GROSSO DO SUL,MS,0.0
2018,7,MATO GROSSO DO SUL,MS,0.0
2018,8,MATO GROSSO DO SUL,MS,1022.7280558781729
2018,9,MATO GROSSO DO SUL,MS,568.739106166734
2018,10,MATO GROSSO DO SUL,MS,1440.3010510858364
2018,11,MATO GROSSO DO SUL,MS,1365.5368524776864
2018,12,MATO GROSSO DO SUL,MS,5765.776588632507
2019,1,MATO GROSSO DO SUL,MS,0.0
2019,2,MATO GROSSO DO SUL,MS,1419.9707123270723
2019,3,MATO GROSSO DO SUL,MS,10445.112537636687
2019,4,MATO GROSSO DO SUL,MS,0.0
2019,5,MATO GROSSO DO SUL,MS,0.0
2019,6,MATO GROSSO DO SUL,MS,0.0
2019,7,MATO GROSSO DO SUL,MS,0.0
2019,8,MATO GROSSO DO SUL,MS,0.0
2019,9,MATO GROSSO DO SUL,MS,0.0
2019,10,MATO GROSSO DO SUL,MS,0.0
2019,11,MATO GROSSO DO SUL,MS,0.0
2019,12,MATO GROSSO DO SUL,MS,0.0
2012,1,MATO GROSSO,MT,0.0083559195381487
2012,2,MATO GROSSO,MT,0.0
2012,3,MATO GROSSO,MT,0.001002710344577844
2012,4,MATO GROSSO,MT,0.0
2012,5,MATO GROSSO,MT,0.0
2012,6,MATO GROSSO,MT,0.0
2012,7,MATO GROSSO,MT,0.0
2012,8,MATO GROSSO,MT,0.0
2012,9,MATO GROSSO,MT,0.0
2012,10,MATO GROSSO,MT,0.0
2012,11,MATO GROSSO,MT,0.0
2012,12,MATO GROSSO,MT,0.0
2013,1,MATO GROSSO,MT,0.0
2013,2,MATO GROSSO,MT,0.0
2013,3,MATO GROSSO,MT,0.0
2013,4,MATO GROSSO,MT,0.0006684735630518961
2013,5,MATO GROSSO,MT,0.0
2013,6,MATO GROSSO,MT,0.33423678152594805
2013,7,MATO GROSSO,MT,0.0
2013,8,MATO GROSSO,MT,0.0
2013,9,MATO GROSSO,MT,0.0
2013,10,MATO GROSSO,MT,0.0
2013,11,MATO GROSSO,MT,0.0
2013,12,MATO GROSSO,MT,0.0
2014,1,MATO GROSSO,MT,0.0
2014,2,MATO GROSSO,MT,0.0
2014,3,MATO GROSSO,MT,0.0
2014,4,MATO GROSSO,MT,0.0
2014,5,MATO GROSSO,MT,0.0
2014,6,MATO GROSSO,MT,0.0
2014,7,MATO GROSSO,MT,0.0
2014,8,MATO GROSSO,MT,0.0
2014,9,MATO GROSSO,MT,0.0
2014,10,MATO GROSSO,MT,0.33423678152594805
2014,11,MATO GROSSO,MT,0.0
2014,12,MATO GROSSO,MT,0.0
2015,1,MATO GROSSO,MT,0.0
2015,2,MATO GROSSO,MT,0.0
2015,3,MATO GROSSO,MT,0.0
2015,4,MATO GROSSO,MT,0.0
