Macrotrends Data Download

CBOT Soybean Meal Futures #1 (SM1)

All contracts are Front Month | Calendar-Weighted Adjusted Prices,
Roll on First of Month | Continuous Contract History.

Disclaimer and Terms of Use: Historical data is provided "as is" and solely
for informational purposes - not for trading purposes or advice.
Neither MacroTrends LLC nor any of our information providers will be liable
for any damages relating to your use of the data provided.

ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
1997-05-28,280.3000
1997-05-29,288.1000
1997-05-30,290.5000
1997-06-02,287.2000
1997-06-03,283.1000
1997-06-04,273.1000
1997-06-05,276.2000
1997-06-06,273.6000
1997-06-09,264.8000
1997-06-10,266.7000
1997-06-11,274.1000
1997-06-12,276.7000
1997-06-13,281.1000
1997-06-16,276.4000
1997-06-17,278.7000
1997-06-18,271.7000
1997-06-19,273.9000
1997-06-20,270.9000
1997-06-23,273.7000
1997-06-24,272.9000
1997-06-25,264.6000
1997-06-26,255.6600
1997-06-27,249.4200
1997-06-30,239.7600
1997-07-01,222.1000
1997-07-02,218.8000
1997-07-03,222.6000
1997-07-07,226.4000
1997-07-08,233.8000
1997-07-09,243.8000
1997-07-10,243.8000
1997-07-11,245.6000
1997-07-14,254.9000
1997-07-15,251.9000
1997-07-16,244.4000
1997-07-17,242.9000
1997-07-18,243.4000
1997-07-21,245.6000
1997-07-22,245.7000
1997-07-23,245.3000
1997-07-24,249.0000
1997-07-25,252.2000
1997-07-28,249.7200
1997-07-29,246.2600
1997-07-30,239.6800
1997-07-31,238.7200
1997-08-01,233.0000
1997-08-04,234.1000
1997-08-05,232.3000
1997-08-06,234.7000
1997-08-07,229.4000
1997-08-08,229.7000
1997-08-11,223.1000
1997-08-12,222.4000
1997-08-13,227.5000
1997-08-14,228.2000
1997-08-15,230.8000
1997-08-18,230.4000
1997-08-19,235.4000
1997-08-20,232.2000
1997-08-21,236.2000
1997-08-22,239.6000
1997-08-25,244.9000
1997-08-26,238.0000
1997-08-27,235.3800
1997-08-28,229.6000
1997-08-29,228.2200
1997-09-02,224.0000
1997-09-03,231.7000
1997-09-04,234.3000
1997-09-05,237.6000
1997-09-08,230.8000
1997-09-09,232.7000
1997-09-10,230.1000
1997-09-11,230.7000
1997-09-12,226.4000
1997-09-15,225.9000
1997-09-16,229.7000
1997-09-17,229.6000
1997-09-18,224.9000
1997-09-19,225.1000
1997-09-22,223.7000
1997-09-23,220.4000
1997-09-24,219.9000
1997-09-25,216.9800
1997-09-26,210.1600
1997-09-29,203.8600
1997-09-30,198.6800
1997-10-01,197.7000
1997-10-02,199.8000
1997-10-03,202.7000
1997-10-06,203.6000
1997-10-07,211.0000
1997-10-08,214.2000
1997-10-09,217.4000
1997-10-10,227.4000
1997-10-13,236.0000
1997-10-14,231.7000
1997-10-15,229.3000
1997-10-16,224.8000
1997-10-17,220.9000
1997-10-20,221.8000
1997-10-21,222.8000
1997-10-22,223.1000
1997-10-23,223.2000
1997-10-24,224.0000
1997-10-27,223.8000
1997-10-28,221.4000
1997-10-29,222.6000
1997-10-30,222.2000
1997-10-31,223.1000
1997-11-03,233.1000
1997-11-04,232.8000
1997-11-05,238.8000
1997-11-06,241.2000
1997-11-07,245.0000
1997-11-10,235.0000
1997-11-11,241.9000
1997-11-12,236.5000
1997-11-13,235.2000
1997-11-14,231.5000
1997-11-17,231.4000
1997-11-18,232.4000
1997-11-19,233.4000
1997-11-20,234.6000
1997-11-21,231.7000
1997-11-24,232.5800
1997-11-25,231.4600
1997-11-26,232.7800
1997-11-28,230.0800
1997-12-01,227.9000
1997-12-02,222.5000
1997-12-03,222.4000
1997-12-04,220.6000
1997-12-05,224.0000
1997-12-08,226.4000
1997-12-09,223.6000
1997-12-10,222.4000
1997-12-11,219.4000
1997-12-12,215.3000
1997-12-15,212.1000
1997-12-16,210.7000
1997-12-17,211.0000
1997-12-18,206.0000
1997-12-19,206.2000
1997-12-22,206.6000
1997-12-23,206.8000
1997-12-24,210.2000
1997-12-26,209.6000
1997-12-29,205.0800
1997-12-30,205.5800
1997-12-31,201.9600
1998-01-02,196.7000
1998-01-05,198.2000
1998-01-06,197.1000
1998-01-07,197.9000
1998-01-08,192.8000
1998-01-09,193.6000
1998-01-12,194.6000
1998-01-13,196.8000
1998-01-14,193.6000
1998-01-15,195.4000
1998-01-16,194.2000
1998-01-20,196.4000
1998-01-21,193.6000
1998-01-22,196.1000
1998-01-23,193.4000
1998-01-26,194.7000
1998-01-27,198.2000
1998-01-28,199.1000
1998-01-29,199.1000
1998-01-30,195.9000
1998-02-02,195.9000
1998-02-03,196.8000
1998-02-04,195.3000
1998-02-05,195.7000
1998-02-06,196.1000
1998-02-09,197.2000
1998-02-10,197.4000
1998-02-11,192.7000
1998-02-12,191.4000
1998-02-13,189.7000
1998-02-17,186.5000
1998-02-18,184.4000
1998-02-19,183.3000
1998-02-20,181.9000
1998-02-23,179.7000
1998-02-24,177.7000
1998-02-25,177.2400
1998-02-26,175.4400
1998-02-27,177.9000
1998-03-02,177.9000
1998-03-03,177.9000
1998-03-04,179.0000
1998-03-05,176.1000
1998-03-06,179.1000
1998-03-09,180.6000
1998-03-10,179.8000
1998-03-11,179.8000
1998-03-12,177.4000
1998-03-13,172.6000
1998-03-16,172.2000
1998-03-17,172.2000
1998-03-18,170.7000
1998-03-19,168.8000
1998-03-20,165.7000
1998-03-23,168.8000
1998-03-24,169.3000
1998-03-25,167.4000
1998-03-26,168.1000
1998-03-27,167.6000
1998-03-30,168.2000
1998-03-31,164.8000
1998-04-01,163.9000
1998-04-02,166.3000
1998-04-03,163.8000
1998-04-06,161.1000
1998-04-07,159.4000
1998-04-08,160.1000
1998-04-09,156.9000
1998-04-13,156.4000
1998-04-14,156.6000
1998-04-15,161.6000
1998-04-16,162.6000
1998-04-17,163.4000
1998-04-20,159.6000
1998-04-21,160.7000
1998-04-22,157.9000
1998-04-23,160.2000
1998-04-24,161.1000
1998-04-27,160.7800
1998-04-28,159.7400
1998-04-29,158.5400
1998-04-30,158.3000
1998-05-01,158.5000
1998-05-04,157.9000
1998-05-05,160.3000
1998-05-06,163.6000
1998-05-07,162.8000
1998-05-08,159.3000
1998-05-11,156.2000
1998-05-12,155.4000
1998-05-13,157.5000
1998-05-14,158.3000
1998-05-15,158.2000
1998-05-18,159.2000
1998-05-19,156.3000
1998-05-20,156.3000
1998-05-21,156.6000
1998-05-22,158.7000
1998-05-26,155.1000
1998-05-27,154.7000
1998-05-28,156.9000
1998-05-29,158.3000
1998-06-01,159.2000
1998-06-02,159.1000
1998-06-03,157.5000
1998-06-04,155.0000
1998-06-05,154.7000
1998-06-08,154.2000
1998-06-09,153.7000
1998-06-10,152.7000
1998-06-11,152.6000
1998-06-12,154.7000
1998-06-15,153.8000
1998-06-16,158.3000
1998-06-17,162.2000
1998-06-18,163.4000
1998-06-19,170.8000
1998-06-22,169.9000
1998-06-23,175.3000
1998-06-24,180.7000
1998-06-25,175.0400
1998-06-26,169.6000
1998-06-29,159.5000
1998-06-30,167.0200
1998-07-01,164.2000
1998-07-02,162.9000
1998-07-06,160.2000
1998-07-07,165.5000
1998-07-08,167.1000
1998-07-09,165.4000
1998-07-10,162.1000
1998-07-13,163.8000
1998-07-14,161.9000
1998-07-15,161.6000
1998-07-16,166.8000
1998-07-17,171.2000
1998-07-20,169.4000
1998-07-21,168.3000
1998-07-22,163.3000
1998-07-23,163.3000
1998-07-24,160.4000
1998-07-27,159.2000
1998-07-28,154.0600
1998-07-29,151.1400
1998-07-30,151.8600
1998-07-31,146.4600
1998-08-03,142.2000
1998-08-04,140.7000
1998-08-05,139.1000
1998-08-06,139.7000
1998-08-07,137.5000
1998-08-10,139.8000
1998-08-11,140.6000
1998-08-12,138.8000
1998-08-13,136.2000
1998-08-14,136.2000
1998-08-17,137.2000
1998-08-18,137.0000
1998-08-19,138.4000
1998-08-20,136.7000
1998-08-21,134.4000
1998-08-24,134.9000
1998-08-25,135.3000
1998-08-26,133.9000
1998-08-27,134.0400
1998-08-28,131.7000
1998-08-31,130.7000
1998-09-01,132.6000
1998-09-02,131.9000
1998-09-03,130.5000
1998-09-04,128.9000
1998-09-08,130.1000
1998-09-09,129.2000
1998-09-10,130.8000
1998-09-11,130.2000
1998-09-14,130.4000
1998-09-15,132.1000
1998-09-16,128.9000
1998-09-17,127.2000
1998-09-18,124.6000
1998-09-21,126.1000
1998-09-22,126.8000
1998-09-23,126.4000
1998-09-24,127.7000
1998-09-25,129.0400
1998-09-28,131.0800
1998-09-29,130.4000
1998-09-30,128.9200
1998-10-01,129.2000
1998-10-02,128.7000
1998-10-05,128.9000
1998-10-06,130.2000
1998-10-07,134.3000
1998-10-08,138.8000
1998-10-09,147.6000
1998-10-12,145.0000
1998-10-13,149.2000
1998-10-14,143.9000
1998-10-15,140.7000
1998-10-16,140.8000
1998-10-19,139.7000
1998-10-20,138.4000
1998-10-21,137.5000
1998-10-22,140.2000
1998-10-23,138.8000
1998-10-26,140.3000
1998-10-27,140.2000
1998-10-28,141.1000
1998-10-29,141.3000
1998-10-30,143.6000
1998-11-02,141.9000
1998-11-03,141.2000
1998-11-04,142.0000
1998-11-05,142.7000
1998-11-06,143.0000
1998-11-09,144.5000
1998-11-10,148.6000
1998-11-11,150.8000
1998-11-12,152.9000
1998-11-13,148.4000
1998-11-16,148.2000
1998-11-17,148.3000
1998-11-18,147.9000
1998-11-19,146.7000
1998-11-20,145.4000
1998-11-23,141.3000
1998-11-24,141.7000
1998-11-25,142.7400
1998-11-27,145.1200
1998-11-30,150.2800
1998-12-01,147.6000
1998-12-02,151.9000
1998-12-03,151.2000
1998-12-04,152.1000
1998-12-07,150.4000
1998-12-08,149.0000
1998-12-09,147.7000
1998-12-10,144.9000
1998-12-11,144.2000
1998-12-14,142.9000
1998-12-15,141.3000
1998-12-16,142.0000
1998-12-17,142.7000
1998-12-18,144.2000
1998-12-21,144.6000
1998-12-22,142.9000
1998-12-23,143.0000
1998-12-24,144.5000
1998-12-28,143.0600
1998-12-29,143.3200
1998-12-30,142.1600
1998-12-31,139.7400
1999-01-04,141.4000
1999-01-05,141.2000
1999-01-06,141.5000
1999-01-07,139.6000
1999-01-08,141.6000
1999-01-11,139.5000
1999-01-12,136.8000
1999-01-13,133.9000
1999-01-14,134.4000
1999-01-15,134.0000
1999-01-19,130.8000
1999-01-20,131.5000
1999-01-21,132.6000
1999-01-22,133.1000
1999-01-25,131.7000
1999-01-26,131.5000
1999-01-27,131.6000
1999-01-28,131.1000
1999-01-29,130.4000
1999-02-01,132.6000
1999-02-02,135.8000
1999-02-03,134.8000
1999-02-04,134.9000
1999-02-05,135.4000
1999-02-08,133.3000
1999-02-09,131.1000
1999-02-10,131.6000
1999-02-11,130.8000
1999-02-12,129.5000
1999-02-16,128.6000
1999-02-17,128.4000
1999-02-18,129.7000
1999-02-19,129.8000
1999-02-22,128.9000
1999-02-23,126.8600
1999-02-24,122.3400
1999-02-25,122.3600
1999-02-26,123.9000
1999-03-01,127.4000
1999-03-02,128.2000
1999-03-03,127.1000
1999-03-04,129.6000
1999-03-05,129.4000
1999-03-08,129.9000
1999-03-09,128.6000
1999-03-10,131.2000
1999-03-11,132.9000
1999-03-12,131.2000
1999-03-15,130.1000
1999-03-16,132.9000
1999-03-17,131.4000
1999-03-18,132.2000
1999-03-19,135.1000
1999-03-22,138.2000
1999-03-23,135.7000
1999-03-24,133.7000
1999-03-25,136.8000
1999-03-26,136.1000
1999-03-29,136.7000
1999-03-30,137.4000
1999-03-31,135.7000
1999-04-01,136.5000
1999-04-05,137.3000
1999-04-06,134.7000
1999-04-07,133.6000
1999-04-08,132.1000
1999-04-09,133.4000
1999-04-12,133.3000
1999-04-13,135.5000
1999-04-14,134.9000
1999-04-15,134.6000
1999-04-16,133.6000
1999-04-19,134.9000
1999-04-20,134.3000
1999-04-21,133.4000
1999-04-22,129.4000
1999-04-23,131.0000
1999-04-26,130.0000
1999-04-27,129.3000
1999-04-28,131.4600
1999-04-29,130.9800
1999-04-30,131.5600
1999-05-03,132.9000
1999-05-04,132.7000
1999-05-05,131.7000
1999-05-06,131.9000
1999-05-07,130.4000
1999-05-10,132.4000
1999-05-11,132.9000
1999-05-12,133.4000
1999-05-13,133.3000
1999-05-14,132.7000
1999-05-17,134.6000
1999-05-18,135.5000
1999-05-19,134.3000
1999-05-20,133.5000
1999-05-21,132.7000
1999-05-24,129.3000
1999-05-25,130.9000
1999-05-26,129.3000
1999-05-27,128.5000
1999-05-28,130.5000
1999-06-01,129.9000
1999-06-02,130.4000
1999-06-03,134.7000
1999-06-04,134.8000
1999-06-07,135.6000
1999-06-08,136.9000
1999-06-09,137.8000
1999-06-10,137.3000
1999-06-11,136.1000
1999-06-14,137.0000
1999-06-15,136.2000
1999-06-16,137.7000
1999-06-17,138.7000
1999-06-18,142.4000
1999-06-21,141.8000
1999-06-22,139.8000
1999-06-23,138.5000
1999-06-24,135.2000
1999-06-25,133.8400
1999-06-28,133.9600
1999-06-29,134.1000
1999-06-30,134.1400
1999-07-01,132.5000
1999-07-02,128.4000
1999-07-06,125.9000
1999-07-07,125.5000
1999-07-08,123.6000
1999-07-09,122.4000
1999-07-12,125.3000
1999-07-13,127.2000
1999-07-14,127.2000
1999-07-15,127.8000
1999-07-16,123.8000
1999-07-19,126.6000
1999-07-20,128.7000
1999-07-21,135.8000
1999-07-22,135.2000
1999-07-23,142.2000
1999-07-26,138.3000
1999-07-27,130.6000
1999-07-28,130.4800
1999-07-29,131.5000
1999-07-30,130.3400
1999-08-02,140.5000
1999-08-03,143.6000
1999-08-04,146.7000
1999-08-05,141.4000
1999-08-06,144.4000
1999-08-09,144.8000
1999-08-10,146.3000
1999-08-11,143.8000
1999-08-12,133.8000
1999-08-13,135.8000
1999-08-16,136.7000
1999-08-17,139.5000
1999-08-18,139.2000
1999-08-19,140.4000
1999-08-20,140.0000
1999-08-23,140.2000
1999-08-24,138.0000
1999-08-25,138.2000
1999-08-26,137.1400
1999-08-27,136.9000
1999-08-30,137.6000
1999-08-31,142.4000
1999-09-01,144.1000
1999-09-02,146.3000
1999-09-03,149.1000
1999-09-07,156.1000
1999-09-08,150.6000
1999-09-09,150.5000
1999-09-10,151.7000
1999-09-13,149.4000
1999-09-14,146.4000
1999-09-15,144.7000
1999-09-16,146.4000
1999-09-17,144.6000
1999-09-20,145.0000
1999-09-21,144.8000
1999-09-22,144.8000
1999-09-23,141.7000
1999-09-24,143.4000
1999-09-27,144.5600
1999-09-28,147.0200
1999-09-29,149.9200
1999-09-30,151.8600
1999-10-01,148.7000
1999-10-04,149.4000
1999-10-05,148.9000
1999-10-06,149.8000
1999-10-07,152.2000
1999-10-08,152.3000
1999-10-11,153.3000
1999-10-12,156.2000
1999-10-13,156.9000
1999-10-14,156.1000
1999-10-15,153.3000
1999-10-18,156.2000
1999-10-19,155.8000
1999-10-20,153.9000
1999-10-21,150.4000
1999-10-22,147.4000
1999-10-25,150.4000
1999-10-26,147.2000
1999-10-27,147.0000
1999-10-28,146.4000
1999-10-29,148.2000
1999-11-01,147.4000
1999-11-02,149.9000
1999-11-03,150.6000
1999-11-04,154.4000
1999-11-05,154.7000
1999-11-08,153.4000
1999-11-09,153.3000
1999-11-10,149.4000
1999-11-11,148.4000
1999-11-12,148.2000
1999-11-15,149.2000
1999-11-16,150.5000
1999-11-17,148.4000
1999-11-18,145.0000
1999-11-19,145.9000
1999-11-22,148.1000
1999-11-23,147.5000
1999-11-24,145.4400
1999-11-26,144.7400
1999-11-29,146.0000
1999-11-30,149.1000
1999-12-01,148.4000
1999-12-02,149.3000
1999-12-03,148.3000
1999-12-06,150.3000
1999-12-07,150.5000
1999-12-08,147.6000
1999-12-09,145.0000
1999-12-10,146.2000
1999-12-13,143.8000
1999-12-14,143.9000
1999-12-15,143.1000
1999-12-16,143.3000
1999-12-17,144.4000
1999-12-20,146.5000
1999-12-21,145.8000
1999-12-22,147.9000
1999-12-23,147.4000
1999-12-27,145.6600
1999-12-28,145.3000
1999-12-29,144.6200
1999-12-30,146.7800
2000-01-03,146.7000
2000-01-04,148.6000
2000-01-05,151.8000
2000-01-06,150.4000
2000-01-07,150.7000
2000-01-10,149.4000
2000-01-11,150.3000
2000-01-12,152.5000
2000-01-13,154.3000
2000-01-14,158.5000
2000-01-18,159.4000
2000-01-19,159.3000
2000-01-20,162.0000
2000-01-21,162.3000
2000-01-24,164.1000
2000-01-25,165.3000
2000-01-26,163.5000
2000-01-27,166.8000
2000-01-28,165.4000
2000-01-31,161.0000
2000-02-01,161.8000
2000-02-02,162.1000
2000-02-03,159.7000
2000-02-04,162.7000
2000-02-07,162.1000
2000-02-08,160.5000
2000-02-09,162.4000
2000-02-10,167.0000
2000-02-11,164.2000
2000-02-14,164.5000
2000-02-15,166.3000
2000-02-16,164.9000
2000-02-17,166.8000
2000-02-18,168.6000
2000-02-22,167.6000
2000-02-23,161.9000
2000-02-24,164.1800
2000-02-25,162.3400
2000-02-28,163.8400
2000-02-29,164.9400
2000-03-01,164.1000
2000-03-02,165.9000
2000-03-03,165.6000
2000-03-06,167.7000
2000-03-07,165.7000
2000-03-08,167.8000
2000-03-09,168.2000
2000-03-10,166.3000
2000-03-13,171.3000
2000-03-14,172.5000
2000-03-15,170.0000
2000-03-16,170.0000
2000-03-17,171.8000
2000-03-20,167.7000
2000-03-21,169.4000
2000-03-22,170.4000
2000-03-23,168.3000
2000-03-24,170.1000
2000-03-27,169.2000
2000-03-28,167.7000
2000-03-29,167.7000
2000-03-30,170.8000
2000-03-31,172.2000
2000-04-03,172.2000
2000-04-04,168.5000
2000-04-05,170.6000
2000-04-06,168.2000
2000-04-07,170.9000
2000-04-10,169.3000
2000-04-11,167.8000
2000-04-12,170.9000
2000-04-13,169.8000
2000-04-14,168.1000
2000-04-17,167.8000
2000-04-18,168.2000
2000-04-19,168.7000
2000-04-20,169.2000
2000-04-24,173.4000
2000-04-25,174.1200
2000-04-26,175.2200
2000-04-27,173.7400
2000-04-28,171.4600
2000-05-01,181.4000
2000-05-02,180.8000
2000-05-03,183.8000
2000-05-04,184.1000
2000-05-05,183.9000
2000-05-08,182.8000
2000-05-09,181.4000
2000-05-10,187.8000
2000-05-11,187.8000
2000-05-12,187.5000
2000-05-15,183.1000
2000-05-16,181.7000
2000-05-17,179.7000
2000-05-18,181.6000
2000-05-19,183.6000
2000-05-22,183.8000
2000-05-23,181.8000
2000-05-24,179.1000
2000-05-25,174.6000
2000-05-26,178.4000
2000-05-30,175.3000
2000-05-31,176.7000
2000-06-01,177.4000
2000-06-02,179.7000
2000-06-05,180.3000
2000-06-06,180.8000
2000-06-07,178.3000
2000-06-08,177.6000
2000-06-09,179.7000
2000-06-12,175.3000
2000-06-13,176.8000
2000-06-14,174.4000
2000-06-15,173.8000
2000-06-16,170.9000
2000-06-19,170.8000
2000-06-20,169.1000
2000-06-21,171.0000
2000-06-22,170.0000
2000-06-23,170.2000
2000-06-26,169.9000
2000-06-27,169.2400
2000-06-28,166.4400
2000-06-29,167.0800
2000-06-30,162.9000
2000-07-03,159.8000
2000-07-05,161.4000
2000-07-06,159.9000
2000-07-07,161.6000
2000-07-10,161.2000
2000-07-11,160.9000
2000-07-12,161.5000
2000-07-13,161.4000
2000-07-14,158.1000
2000-07-17,156.6000
2000-07-18,156.4000
2000-07-19,153.5000
2000-07-20,153.4000
2000-07-21,154.3000
2000-07-24,153.1000
2000-07-25,152.3000
2000-07-26,151.5000
2000-07-27,152.0400
2000-07-28,149.6400
2000-07-31,147.3600
2000-08-01,146.7000
2000-08-02,147.6000
2000-08-03,147.4000
2000-08-04,146.7000
2000-08-07,146.0000
2000-08-08,147.1000
2000-08-09,147.1000
2000-08-10,149.7000
2000-08-11,151.2000
2000-08-14,152.2000
2000-08-15,154.3000
2000-08-16,156.4000
2000-08-17,155.4000
2000-08-18,154.3000
2000-08-21,156.5000
2000-08-22,155.6000
2000-08-23,157.4000
2000-08-24,159.8000
2000-08-25,161.0000
2000-08-28,162.8800
2000-08-29,166.0600
2000-08-30,164.9200
2000-08-31,169.5200
2000-09-01,168.4000
2000-09-05,171.3000
2000-09-06,166.3000
2000-09-07,164.4000
2000-09-08,167.9000
2000-09-11,169.0000
2000-09-12,169.8000
2000-09-13,167.8000
2000-09-14,166.7000
2000-09-15,165.9000
2000-09-18,169.4000
2000-09-19,167.8000
2000-09-20,169.6000
2000-09-21,170.8000
2000-09-22,174.0000
2000-09-25,173.4000
2000-09-26,172.3200
2000-09-27,171.9400
2000-09-28,172.4000
2000-09-29,169.7000
2000-10-02,169.6000
2000-10-03,170.2000
2000-10-04,169.3000
2000-10-05,168.9000
2000-10-06,167.9000
2000-10-09,166.9000
2000-10-10,168.6000
2000-10-11,166.4000
2000-10-12,165.2000
2000-10-13,162.7000
2000-10-16,163.1000
2000-10-17,166.6000
2000-10-18,167.4000
2000-10-19,171.6000
2000-10-20,170.0000
2000-10-23,167.3000
2000-10-24,169.9000
2000-10-25,170.0000
2000-10-26,167.2000
2000-10-27,165.6000
2000-10-30,166.9000
2000-10-31,169.6000
2000-11-01,169.3000
2000-11-02,171.3000
2000-11-03,172.2000
2000-11-06,174.6000
2000-11-07,173.3000
2000-11-08,171.6000
2000-11-09,168.0000
2000-11-10,165.3000
2000-11-13,167.7000
2000-11-14,169.8000
2000-11-15,170.9000
2000-11-16,169.8000
2000-11-17,175.8000
2000-11-20,179.9000
2000-11-21,177.0000
2000-11-22,179.4000
2000-11-24,186.9000
2000-11-27,187.3600
2000-11-28,187.2000
2000-11-29,189.3000
2000-11-30,191.4800
2000-12-01,191.4000
2000-12-04,189.1000
2000-12-05,187.3000
2000-12-06,187.2000
2000-12-07,185.9000
2000-12-08,188.1000
2000-12-11,189.8000
2000-12-12,190.3000
2000-12-13,189.7000
2000-12-14,189.3000
2000-12-15,190.0000
2000-12-18,191.9000
2000-12-19,192.3000
2000-12-20,192.4000
2000-12-21,193.8000
2000-12-22,196.0000
2000-12-26,193.7400
2000-12-27,191.1600
2000-12-28,191.3000
2000-12-29,190.7600
2001-01-02,187.0000
2001-01-03,186.6000
2001-01-04,185.6000
2001-01-05,183.2000
2001-01-08,183.3000
2001-01-09,186.4000
2001-01-10,185.2000
2001-01-11,180.5000
2001-01-12,179.3000
2001-01-16,178.7000
2001-01-17,175.6000
2001-01-18,176.3000
2001-01-19,176.4000
2001-01-22,177.9000
2001-01-23,174.1000
2001-01-24,172.2000
2001-01-25,169.4000
2001-01-26,168.0000
2001-01-29,167.4000
2001-01-30,167.4000
2001-01-31,165.3000
2001-02-01,163.9000
2001-02-02,167.1000
2001-02-05,162.8000
2001-02-06,164.8000
2001-02-07,165.4000
2001-02-08,163.5000
2001-02-09,163.6000
2001-02-12,162.3000
2001-02-13,161.4000
2001-02-14,160.6000
2001-02-15,161.2000
2001-02-16,162.4000
2001-02-20,163.2000
2001-02-21,163.6000
2001-02-22,162.7000
2001-02-23,160.0200
2001-02-26,157.0400
2001-02-27,156.6200
2001-02-28,155.0600
2001-03-01,156.6000
2001-03-02,156.6000
2001-03-05,157.0000
2001-03-06,158.9000
2001-03-07,158.3000
2001-03-08,156.1000
2001-03-09,157.7000
2001-03-12,157.4000
2001-03-13,154.4000
2001-03-14,149.9000
2001-03-15,151.9000
2001-03-16,150.3000
2001-03-19,150.1000
2001-03-20,152.3000
2001-03-21,150.9000
2001-03-22,149.2000
2001-03-23,150.1000
2001-03-26,153.4000
2001-03-27,154.0000
2001-03-28,152.7000
2001-03-29,151.1000
2001-03-30,146.7000
2001-04-02,150.6000
2001-04-03,149.7000
2001-04-04,153.3000
2001-04-05,153.9000
2001-04-06,153.5000
2001-04-09,155.2000
2001-04-10,154.2000
2001-04-11,154.5000
2001-04-12,154.4000
2001-04-16,153.7000
2001-04-17,152.1000
2001-04-18,154.6000
2001-04-19,153.8000
2001-04-20,154.8000
2001-04-23,152.8000
2001-04-24,153.0000
2001-04-25,149.0400
2001-04-26,152.6000
2001-04-27,150.6000
2001-04-30,153.8400
2001-05-01,153.8000
2001-05-02,155.3000
2001-05-03,155.6000
2001-05-04,158.4000
2001-05-07,156.8000
2001-05-08,155.7000
2001-05-09,156.3000
2001-05-10,154.5000
